upc (ean),price,OriginalPrice,availability,sku,title
4.02817E+12,35.99,119.95,2,1159506,LEKI Copper S Glove - Women's White \u002F Black S
61492057187,19.5,64.99,1,1161163,Gordini Challenge Mitten - Women's Black L
61492057170,19.5,64.99,0,1161164,Gordini Challenge Mitten - Women's Black M
8.40231E+11,18,59.99,1,1274987,LIV Outdoor Frostbite Printed Pullover - Women's Meteorite Black Houndsooth Stripe S
8.40231E+11,18,59.99,6,1274992,LIV Outdoor Frostbite Printed Pullover - Women's Pondersosa Pine Checker Tribal M
8.40231E+11,18,59.99,0,1158753,LIV Outdoor Frostbite Printed Pullover Jacket - Women's Brandied Melon Flower M
8.40231E+11,18,59.99,1,1158756,LIV Outdoor Frostbite Printed Pullover Jacket - Women's Country Air Floral S
8.40231E+11,18,59.99,0,1158761,LIV Outdoor Frostbite Printed Pullover Jacket - Women's Maple Green Tropical Palm L
1.96329E+11,29.99,99.95,3,1099066,Billabong Anytime Shacket - Women's Sweet Chocolate S
1.96329E+11,29.99,99.95,2,1099067,Billabong Anytime Shacket - Women's Sweet Chocolate M
1.96329E+11,29.99,99.95,2,1099068,Billabong Anytime Shacket - Women's Sweet Chocolate L
1.96329E+11,29.99,99.95,2,1099069,Billabong Anytime Shacket - Women's Sweet Chocolate XL
1.96329E+11,69.97,99.95,6,1206335,Billabong Anytime Shacket - Women's Mellow Daze S
1.96329E+11,69.97,99.95,7,1206336,Billabong Anytime Shacket - Women's Mellow Daze M
1.96329E+11,69.97,99.95,6,1206337,Billabong Anytime Shacket - Women's Mellow Daze L
1.96329E+11,49.98,99.95,4,1254304,Billabong Anytime Shacket - Women's Off Black M
1.96329E+11,49.98,99.95,9,1254305,Billabong Anytime Shacket - Women's Off Black L
1.96329E+11,39.98,99.95,10,1254864,Billabong Anytime Shacket - Women's Off Black S
1.94844E+11,29.99,99.95,0,1155611,Billabong A\u002FDiv Transport Lite Zip-Up Jacket - Women's Fresh Moss M
1.94844E+11,29.99,99.95,1,1155612,Billabong A\u002FDiv Transport Lite Zip-Up Jacket - Women's Fresh Moss S
1.96329E+11,26.99,89.95,2,1099055,Billabong A\u002FDiv Boundary Mock 3 Half-Zip Pullover Sweatshirt - Women's Blue Horizon XS
8.82801E+11,25.49,84.95,1,1151872,Billabong Off The Record Jacket - Women's Grunge Green M
59366002333,15,49.99,1,1248295,CTR Outdoors Max Ski Glove Black L
11153375,14.7,48.99,1,1217974,Treasure State Designs Griz Of The Rising Sun Terry Hoodie Gold Wheat S
11190943,14.7,48.99,1,1218158,Treasure State Designs Griz Of The Rising Sun Terry Hoodie Black M
1.96329E+11,23.99,79.95,1,1099076,Billabong Fairbanks Button-Up Teddy Bear Jacket - Women's Sweet Chocolate S
1.94844E+11,23.99,79.95,1,1199454,Billabong Cuddle Up Striped Pullover Sweater - Women's Lit Up Lilac M
1.96329E+11,22.79,75.95,3,1206348,Billabong Sol Chasing Tunic Sweater - Women's Athletic Grey S
1.96329E+11,22.79,75.95,3,1206349,Billabong Sol Chasing Tunic Sweater - Women's Athletic Grey M
1.96329E+11,22.79,75.95,3,1206350,Billabong Sol Chasing Tunic Sweater - Women's Athletic Grey L
1.96329E+11,22.79,75.95,3,1254863,Billabong Sol Chasing Tunic Sweater - Women's Sweet Chocolate S
1.96329E+11,22.79,75.95,6,1257205,Billabong Sol Chasing Tunic Sweater - Women's Sweet Chocolate M
1.96329E+11,22.79,75.95,2,1254645,Billabong Time Off Half-Zip Fleece Pullover - Women's Canyon Sunset XS
1.96329E+11,22.79,75.95,1,1257206,Billabong Time Off Half-Zip Fleece Pullover - Women's Canyon Sunset M
1.94844E+11,22.79,75.95,1,1199461,Billabong Party Waves Pullover Sweater - Women's Antique White S
1.96329E+11,17.99,59.95,1,1254866,Billabong Here We Go Graphic Crewneck Sweatshirt - Women's Antique White M
1.96329E+11,18,59.99,1,1254867,Billabong Here We Go Graphic Crewneck Sweatshirt - Women's Antique White XL
1.94844E+11,17.99,59.95,0,1083534,Billabong Lost Time Pullover Sweatshirt - Women's Stone Rose M
1.94844E+11,17.99,59.95,1,1083535,Billabong Lost Time Pullover Sweatshirt - Women's Stone Rose L
1.94844E+11,17.99,59.95,0,1083536,Billabong Lost Time Pullover Sweatshirt - Women's Stone Rose XL
1.94844E+11,17.99,59.95,2,1144487,Billabong Lost Time Pullover Sweatshirt - Women's Golden Touch M
1.96329E+11,17.99,59.95,4,1254311,Billabong Every Day Pullover Sweater - Women's Avocado S
1.96329E+11,17.99,59.95,1,1206330,Billabong Cozy Falls Hooded Long Sleeve Top - Women's Off Black XS
1.96329E+11,17.99,59.95,4,1206331,Billabong Cozy Falls Hooded Long Sleeve Top - Women's Off Black S
1.96329E+11,17.99,59.95,5,1206332,Billabong Cozy Falls Hooded Long Sleeve Top - Women's Off Black M
8.46747E+11,10.2,33.99,1,425998,Pistil Piper Beanie - Women's ORANGE OSFA
7.82519E+11,9,29.99,1,1245547,Kavu Herschel Beanie Picture Perfect OS
8.40057E+11,10.8,36,2,1160795,Coal The Kate Waffle Knit Pom Beanie - Women's Dusty Mint One Size
8.42852E+11,9,29.99,1,1216540,Coal The Kate Waffle Knit Pom Beanie - Women's Heather Grey One Size
8.42852E+11,10.8,35.99,3,1222168,Coal The Kate Waffle Knit Pom Beanie - Women's Dusty Navy One Size
5.90174E+12,14.99,49.95,3,1249359,Starling Tristano Beanie - Women's A OS
8.40057E+11,7.79,25.95,1,1312508,Coal Stanley Soft Knit Cuff Beanie Green One Size
7.16398E+11,29.99,99,4,1152932,Mt Mountaineering Legion Long Vest - Women's Black S
7.16398E+11,29.99,99,1,1152933,Mt Mountaineering Legion Long Vest - Women's Black M
7.16398E+11,29.99,99,0,1152934,Mt Mountaineering Legion Long Vest - Women's Black L
7.16398E+11,29.99,99,0,1152935,Mt Mountaineering Legion Long Vest - Women's Black XL
6.79759E+11,16.99,54.99,3,1217953,Northside Kayla Slip-On Winter Shoe - Women's Gingerbread 6
6.7976E+11,21.99,54.99,1,1233249,Northside Kayla Slip-On Winter Shoe - Women's ALLSPICE 7
6.7976E+11,17.99,54.99,1,1233401,Northside Kayla Slip-On Winter Shoe - Women's ALLSPICE 6
6.7976E+11,19.99,54.99,1,1238214,Northside Kayla Slip-On Winter Shoe - Women's Gray 10
6.79759E+11,20.99,54.99,10,1244117,Northside Kayla Slip-On Winter Shoe - Women's Black 6
6.7976E+11,20.99,54.99,6,1244120,Northside Kayla Slip-On Winter Shoe - Women's ALLSPICE 11
8.22369E+11,24.99,80,1,824688,Boulder Gear D-Lite Pullover Puffer Jacket - Women's Black S
8.22369E+11,24.99,80,97,1047240,Boulder Gear D-Lite Pullover Puffer Jacket - Women's Wild Berry S
8.22369E+11,24.99,80,76,1047241,Boulder Gear D-Lite Pullover Puffer Jacket - Women's Wild Berry M
25593082998,19.99,60,5,1219169,Itasca Vixen Winter Boot - Women's 95BLACK 6
25593083001,19.99,60,2,1219170,Itasca Vixen Winter Boot - Women's 95BLACK 7
25593083025,19.99,60,3,1219171,Itasca Vixen Winter Boot - Women's 95BLACK 9
25593083049,19.99,60,1,1219172,Itasca Vixen Winter Boot - Women's 95BLACK 11
8.22369E+11,24.99,75,5,534309,Boulder Gear D-Lite Puffer Jacket - Women's Deep Ocean M
1.94905E+11,16.99,45,1,1144653,The North Face Summer Feels Tri-Blend Hoodie - Women's Military Olive Heather XL
1.94117E+11,18.99,45,5,1144655,The North Face Summer Feels Tri-Blend Hoodie - Women's Sunset Mauve Heather S
1.94117E+11,19.99,45,2,1144656,The North Face Summer Feels Tri-Blend Hoodie - Women's Sunset Mauve Heather M
1.94117E+11,18.99,45,5,1144657,The North Face Summer Feels Tri-Blend Hoodie - Women's Sunset Mauve Heather L
9.35908E+12,29.98,74.95,0,1144688,Rip Curl Run Swim Surf Zip-up Hoodie\n - Women's Black Marble M
9.35461E+12,25.98,64.95,1,1182870,Rip Curl Drifter Sweater - Women's Peach M
9.35461E+12,25.98,64.95,2,1182871,Rip Curl Drifter Sweater - Women's Peach XS
1.96245E+11,27.98,69.95,1,1116165,Vans Mountain Mule Vansguard Slippers Brown 10 M \u002F 11.5 W Regular
1.96245E+11,27.98,69.95,1,1116166,Vans Mountain Mule Vansguard Slippers Brown 11 M \u002F 12.5 W Regular
9.35461E+12,23.98,59.95,1,1182887,Rip Curl Bella Sweater - Women's Bone S
9.35461E+12,23.98,59.95,0,1182890,Rip Curl Bella Sweater - Women's Bone L
9.35461E+12,23.98,59.95,0,1182891,Rip Curl Bella Sweater - Women's Cinnamon M
9.35461E+12,23.98,59.95,1,1182892,Rip Curl Bella Sweater - Women's Cinnamon L
9.35461E+12,23.98,59.95,0,1182893,Rip Curl Bella Sweater - Women's Cinnamon XS
9.35461E+12,27.98,69.95,1,1182859,Rip Curl Seeker Crew Sweater - Women's Natural XS
9.35461E+12,31.98,79.95,2,1182862,Rip Curl Seeker 1\u002F4 Zip Sweater - Women's Clay XS
9.35461E+12,31.98,79.95,2,1182856,Rip Curl Surf Treehouse Knit Crew Sweater - Women's Multi S
9.35908E+12,19.98,49.95,1,1158980,Rip Curl Cozy II Fleece Top - Women's Mint Marle M
9.35908E+12,19.98,49.95,1,1158981,Rip Curl Cozy II Fleece Top - Women's Mint Marle XS
1.95699E+11,51.6,129,3,1097742,Patagonia Lightweight Synchilla Snap-T Fleece Pullover - Women's Oatmeal Heather \u002F Fresh Teal XS
1.957E+11,129,129,2,1309619,Patagonia Lightweight Synchilla Snap-T Fleece Pullover - Women's Pumice XS
1.957E+11,129,129,3,1309620,Patagonia Lightweight Synchilla Snap-T Fleece Pullover - Women's Pumice S
1.957E+11,129,129,5,1309621,Patagonia Lightweight Synchilla Snap-T Fleece Pullover - Women's Pumice M
1.957E+11,129,129,1,1309622,Patagonia Lightweight Synchilla Snap-T Fleece Pullover - Women's Pumice L
1.957E+11,129,129,4,1309623,Patagonia Lightweight Synchilla Snap-T Fleece Pullover - Women's Pumice XL
1.957E+11,129,129,3,1309624,Patagonia Lightweight Synchilla Snap-T Fleece Pullover - Women's Oatmeal Heather \u002F Shine Yellow XS
1.957E+11,129,129,9,1309625,Patagonia Lightweight Synchilla Snap-T Fleece Pullover - Women's Oatmeal Heather \u002F Shine Yellow S
1.957E+11,129,129,4,1309626,Patagonia Lightweight Synchilla Snap-T Fleece Pullover - Women's Oatmeal Heather \u002F Shine Yellow M
1.957E+11,129,129,4,1309627,Patagonia Lightweight Synchilla Snap-T Fleece Pullover - Women's Oatmeal Heather \u002F Shine Yellow L
1.95699E+11,51.6,129,2,1097732,Patagonia Synchilla Fleece Marsupial Pullover - Women's Fresh Teal XS
1.95699E+11,51.6,129,2,1097735,Patagonia Synchilla Fleece Marsupial Pullover - Women's Fresh Teal L
1.957E+11,129,129,1,1309629,Patagonia Synchilla Fleece Marsupial Pullover - Women's Coral XS
1.957E+11,129,129,5,1309630,Patagonia Synchilla Fleece Marsupial Pullover - Women's Coral S
1.957E+11,129,129,6,1309631,Patagonia Synchilla Fleece Marsupial Pullover - Women's Coral M
1.957E+11,129,129,7,1309632,Patagonia Synchilla Fleece Marsupial Pullover - Women's Coral L
1.94188E+11,35.6,89,10,1020566,Patagonia Line Logo Ridge Stripe Uprisal Hoodie Plume Grey S
1.95699E+11,89,89,2,1032314,Patagonia Line Logo Ridge Stripe Uprisal Hoodie Ink Black L
1.95699E+11,89,89,23,1032315,Patagonia Line Logo Ridge Stripe Uprisal Hoodie Ink Black M
1.95699E+11,89,89,18,1032316,Patagonia Line Logo Ridge Stripe Uprisal Hoodie Ink Black S
1.95699E+11,89,89,12,1032317,Patagonia Line Logo Ridge Stripe Uprisal Hoodie Ink Black XL
1.95699E+11,89,89,1,1032318,Patagonia Line Logo Ridge Stripe Uprisal Hoodie Ink Black XS
1.95699E+11,89,89,8,1302228,Patagonia Line Logo Ridge Stripe Uprisal Hoodie Quartz Coral S
1.95699E+11,89,89,14,1302229,Patagonia Line Logo Ridge Stripe Uprisal Hoodie Quartz Coral M
1.95699E+11,89,89,19,1302230,Patagonia Line Logo Ridge Stripe Uprisal Hoodie Quartz Coral L
1.95699E+11,89,89,6,1302231,Patagonia Line Logo Ridge Stripe Uprisal Hoodie Quartz Coral XL
1.91744E+11,129,129,2,523585,Patagonia Patagonia Better Sweater Quarter-Zip Fleece Jacket - Women's Birch White S
1.92964E+11,129,129,1,523651,Patagonia Patagonia Better Sweater Quarter-Zip Fleece Jacket - Women's Black XS
1.91744E+11,129,129,1,580260,Patagonia Patagonia Better Sweater Quarter-Zip Fleece Jacket - Women's New Navy M
1.90696E+11,24.5,49,3,341242,Patagonia Powder Town Beanie - Women's Park Stripe: Viking Blue One Size
1.94188E+11,34.3,49,2,880792,Patagonia Powder Town Beanie - Women's Fitz Roy Stripe Knit: Smolder Blue One Size
1.95699E+11,19.6,49,16,1097995,Patagonia Powder Town Beanie - Women's Plume Grey One Size
1.94188E+11,19.6,49,8,1098000,Patagonia Powder Town Beanie - Women's Park Stripe: Pitch Blue One Size
1.94188E+11,19.6,49,4,1098001,Patagonia Powder Town Beanie - Women's Perennial Pinecone: Wavy Blue One Size
1.9161E+11,35.99,89,1,1254708,Jambu Athena Waterproof Boot - Women's Burgundy 11
1.9161E+11,35.99,89,1,1262761,Jambu Athena Waterproof Boot - Women's Burgundy 7.5 Regular
1.9161E+11,35.99,89,4,1262762,Jambu Athena Waterproof Boot - Women's Burgundy 8.5
1.9161E+11,35.99,89,4,1262763,Jambu Athena Waterproof Boot - Women's Burgundy 10
1.9161E+11,35.99,89,3,1263200,Jambu Athena Waterproof Boot - Women's Burgundy 8
1.9161E+11,35.99,89,7,1263912,Jambu Athena Waterproof Boot - Women's Burgundy 9
1.9161E+11,35.99,89,2,1263913,Jambu Athena Waterproof Boot - Women's Burgundy 9.5
1.96248E+11,23.99,59,0,1100723,The North Face Westbrae Knit Hoodie - Women's Thyme Heather M
1.96248E+11,23.99,59,1,1100724,The North Face Westbrae Knit Hoodie - Women's Thyme Heather L
1.96248E+11,59,59,2,1182222,The North Face Westbrae Knit Hoodie - Women's Shady Blue Heather S
1.96248E+11,59,59,10,1182223,The North Face Westbrae Knit Hoodie - Women's Shady Blue Heather L
1.96248E+11,59,59,0,1182224,The North Face Westbrae Knit Hoodie - Women's Shady Blue Heather XL
1.96248E+11,23.99,59,0,1182225,The North Face Westbrae Knit Hoodie - Women's Shady Blue Heather XXL
1.96248E+11,59,59,4,1182226,The North Face Westbrae Knit Hoodie - Women's Shady Blue Heather M
1.96246E+11,60,60,16,1182227,The North Face Westbrae Knit Hoodie - Women's TNF Black L
1.96246E+11,60,60,21,1182228,The North Face Westbrae Knit Hoodie - Women's TNF Black S
1.96246E+11,60,60,34,1182229,The North Face Westbrae Knit Hoodie - Women's TNF Black M
1.96246E+11,60,60,10,1182230,The North Face Westbrae Knit Hoodie - Women's TNF Black XL
1.96246E+11,23.99,59,1,1182231,The North Face Westbrae Knit Hoodie - Women's Black XXL
1.96248E+11,23.99,59,1,1182232,The North Face Westbrae Knit Hoodie - Women's Thyme XXL
1.96249E+11,23.99,59,0,1100714,The North Face Long Sleeve Mock Neck Chabot - Women's Wild Ginger L
1.96249E+11,23.99,59,1,1182212,The North Face Long Sleeve Mock Neck Chabot - Women's Mineral Gold XS
7.83018E+11,19.99,49,1,1158872,North River Fleece Shawl Collar Jacket - Women's Forged Iron M
8.8982E+11,53.99,119.99,1,148751,Under Armour Storm Swacket Full-Zip Hoodie - Women's 148751
8.8982E+11,53.99,119.99,1,148752,Under Armour Storm Swacket Full-Zip Hoodie - Women's 148752
8.8982E+11,48.99,119.99,2,157966,Under Armour Storm Swacket Full-Zip Hoodie - Women's 035STLMSLVR S
8.8982E+11,48.99,119.99,2,157969,Under Armour Storm Swacket Full-Zip Hoodie - Women's 035STLMSLVR L
6.61814E+11,31.99,78,1,866963,tentree Banshee Hoodie - Women's Hi Rise Grey Heather \u002F Orchid Pink \u002F Apple Butter  L
8.08216E+11,59.99,145,2,534226,Turbine Siren Snow Pant - Women's Black M
8.08216E+11,59.99,145,2,534227,Turbine Siren Snow Pant - Women's Black S
8.08216E+11,59.99,145,9,534229,Turbine Siren Snow Pant - Women's Black XS
8.08216E+11,59.99,145,4,1084108,Turbine Siren Snow Pant - Women's Blue Jade XS
8.08216E+11,59.99,145,22,1084109,Turbine Siren Snow Pant - Women's Blue Jade S
8.08216E+11,59.99,145,8,1084110,Turbine Siren Snow Pant - Women's Blue Jade M
8.08216E+11,59.99,145,4,1084111,Turbine Siren Snow Pant - Women's Blue Jade L
8.08216E+11,59.99,145,4,1084112,Turbine Siren Snow Pant - Women's Blue Jade XL
8.08216E+11,59.99,145,2,1084113,Turbine Siren Snow Pant - Women's Dusty Pink XS
8.08216E+11,59.99,145,5,1084118,Turbine Siren Snow Pant - Women's Ash XS
8.08216E+11,59.99,145,5,1084119,Turbine Siren Snow Pant - Women's Ash S
6.7976E+11,28.99,69.99,8,1243521,Northside Jenica Mid Calf Snow Boot - Women's Black 9
6.7976E+11,28.99,69.99,16,1244118,Northside Jenica Mid Calf Snow Boot - Women's Black 8
6.7976E+11,28.99,69.99,5,1244119,Northside Jenica Mid Calf Snow Boot - Women's Black 10
6.7976E+11,28.99,69.99,5,1256936,Northside Jenica Mid Calf Snow Boot - Women's Black 6
1.94894E+11,99.95,120,1,1262309,Columbia Red Hills Omni-Heat Snow Boot - Women's Black \u002F Sahara 7.5 Regular
1.94894E+11,99.95,120,1,1262313,Columbia Red Hills Omni-Heat Snow Boot - Women's Black \u002F Sahara 9.5 Regular
1.94896E+11,49.99,120,1,1263833,Columbia Red Hills Omni-Heat Snow Boot - Women's Kettle Peach Blossom 8.5 Regular
1.94896E+11,49.99,120,1,1263874,Columbia Red Hills Omni-Heat Snow Boot - Women's Kettle Peach Blossom 9 Regular
1.94896E+11,84,120,2,1266530,Columbia Red Hills Omni-Heat Snow Boot - Women's Kettle Peach Blossom 11 Regular
1.94896E+11,49.99,120,1,1266946,Columbia Red Hills Omni-Heat Snow Boot - Women's Kettle Peach Blossom 10 Regular
1.95252E+11,16.99,40,4,974917,Under Armour Rival Fleece Short Sleeve Hoodie - Women's Retro Pink \u002F White XS
1.95252E+11,16.99,40,4,974918,Under Armour Rival Fleece Short Sleeve Hoodie - Women's Retro Pink \u002F White S
1.95252E+11,16.99,40,1,974919,Under Armour Rival Fleece Short Sleeve Hoodie - Women's Retro Pink \u002F White M
1.95252E+11,19.99,40,0,1144797,Under Armour Rival Fleece Short Sleeve Hoodie - Women's Oatmeal Light Heather \u002F White S
1.95252E+11,19.99,40,0,1144798,Under Armour Rival Fleece Short Sleeve Hoodie - Women's Oatmeal Light Heather \u002F White M
,33.99,80,1753,756056,Dakine Sequoia Gore-Tex Mitten - Women's Stone S
,33.99,80,2573,756057,Dakine Sequoia Gore-Tex Mitten - Women's Stone M
8.40126E+11,52.5,70,2,981375,Cotopaxi Do Good Pullover Hoodie - Women's Bone L
8.40126E+11,52.5,70,12,981376,Cotopaxi Do Good Pullover Hoodie - Women's Bone M
8.40126E+11,52.5,70,6,981377,Cotopaxi Do Good Pullover Hoodie - Women's Bone S
8.40126E+11,52.5,70,4,981378,Cotopaxi Do Good Pullover Hoodie - Women's Bone XL
8.40126E+11,52.5,70,11,981379,Cotopaxi Do Good Pullover Hoodie - Women's Bone XS
1.95253E+11,29.99,70,4,974735,Under Armour Rival Full-Zip Hoodie - Women's Stone \u002F Black \u002F Cruise Gold S
1.95439E+11,210,229.95,9,893816,The North Face ThermoBall Eco Jacket 2.0 - Women's TNF Black XS
1.95439E+11,210,229.95,14,893817,The North Face ThermoBall Eco Jacket 2.0 - Women's TNF Black S
1.95439E+11,210,229.95,14,893818,The North Face ThermoBall Eco Jacket 2.0 - Women's TNF Black M
1.95439E+11,210,229.95,4,893819,The North Face ThermoBall Eco Jacket 2.0 - Women's TNF Black L
1.95439E+11,210,229.95,0,893820,The North Face ThermoBall Eco Jacket 2.0 - Women's TNF Black XL
1.95439E+11,98.99,229.95,1,893831,The North Face ThermoBall Eco Jacket 2.0 - Women's Silver Blue XS
1.96246E+11,119,229.95,2,1100982,The North Face ThermoBall Eco Jacket 2.0 - Women's Lavender Fog XS
1.96246E+11,119,229.95,0,1100983,The North Face ThermoBall Eco Jacket 2.0 - Women's Lavender Fog S
1.96246E+11,119,229.95,1,1100984,The North Face ThermoBall Eco Jacket 2.0 - Women's Lavender Fog M
1.96246E+11,119,229.95,2,1100986,The North Face ThermoBall Eco Jacket 2.0 - Women's Lavender Fog XL
1.96246E+11,119,229.95,2,1151940,The North Face ThermoBall Eco Jacket 2.0 - Women's Shady Blue XS
1.96246E+11,119,229.95,0,1151941,The North Face ThermoBall Eco Jacket 2.0 - Women's Shady Blue S
8.40126E+11,29.99,65,1,899243,Cotopaxi Do Good Crew Sweatshirt - Women's Agave XS
8.40126E+11,48.75,65,7,981354,Cotopaxi Do Good Crew Sweatshirt - Women's Earthen XS
8.40126E+11,27.99,65,1,981370,Cotopaxi Do Good Crew Sweatshirt - Women's Sunshine L
8.40126E+11,27.99,65,1,981371,Cotopaxi Do Good Crew Sweatshirt - Women's Sunshine M
8.40126E+11,27.99,65,2,981372,Cotopaxi Do Good Crew Sweatshirt - Women's Sunshine S
1.96248E+11,27.99,65,4,1100781,The North Face Garment Dye Crew - Women's Wasabi XS
1.96248E+11,27.99,65,12,1100782,The North Face Garment Dye Crew - Women's Wasabi S
1.96039E+11,21.99,50,1,1047739,Under Armour ColdGear Infrared Hoodie - Women's Fresh Clay \u002F Pewter M
1.96039E+11,21.99,50,5,1047747,Under Armour ColdGear Infrared Hoodie - Women's Tourmaline Teal \u002F Fresco Green XS
1.96039E+11,21.99,50,3,1047748,Under Armour ColdGear Infrared Hoodie - Women's Tourmaline Teal \u002F Fresco Green S
1.96039E+11,21.99,50,1,1047751,Under Armour ColdGear Infrared Hoodie - Women's Tourmaline Teal AFS \u002F Deprecated \u002F Fresco Green XL Regular
1.95251E+11,21.99,50,2,1267312,Under Armour ColdGear Infrared Hoodie - Women's Black \u002F White XS
1.95251E+11,21.99,50,0,1267313,Under Armour ColdGear Infrared Hoodie - Women's Black \u002F White S
1.95251E+11,21.99,50,0,1267314,Under Armour ColdGear Infrared Hoodie - Women's Black \u002F White M
1.96248E+11,25.99,59,3,1100863,The North Face Bear Hoodie - Women's Gardenia White \u002F TNF Black XS
1.96248E+11,25.99,59,16,1100864,The North Face Bear Hoodie - Women's Gardenia White \u002F TNF Black S
1.96248E+11,25.99,59,1,1100866,The North Face Bear Hoodie - Women's Gardenia White \u002F TNF Black L
